rms_mean,zcr_mean,centroid_mean,emotion
0.08458295464515686,0.16431183510638298,1823.2503152123709,sad
0.054079700261354446,0.08969311003989362,1287.4994962725732,angry
0.061329953372478485,0.09112678690159574,1280.5011204877628,angry
0.0847185030579567,0.1090789145611702,1287.547819921054,angry
0.09691193699836731,0.12471949800531915,1519.448894310278,angry
0.0582931712269783,0.11589926861702128,1627.3812704701595,angry
0.06197456270456314,0.12335334940159574,1684.3599843670834,angry
0.04686171934008598,0.13573699301861702,1647.156369016463,angry
0.058637648820877075,0.15731486868351063,1825.2653258125654,angry
0.07079564034938812,0.0787119763962766,1168.6454574757395,fearful
0.0774853378534317,0.08912691156914894,1265.1007733590213,fearful
0.08045332133769989,0.09149559507978723,1207.938113801833,fearful
0.08248282223939896,0.090576171875,1219.3772092358624,fearful
0.09743376076221466,0.20150432180851063,2253.964464265728,fearful
0.06689276546239853,0.08165205285904255,1142.5870899034187,fearful
0.08258043229579926,0.10301176030585106,1349.985039065224,fearful
0.07389550656080246,0.10139108211436171,1313.672748728096,fearful
0.0861012265086174,0.11292802526595745,1429.5491271097674,disgust
0.09940613806247711,0.09962495844414894,1371.246370237869,disgust
0.08591753244400024,0.12346243351063829,1440.551901087734,disgust
0.07194765657186508,0.12751932347074468,1469.0830669855343,disgust
0.08796282857656479,0.09691343916223404,1545.9477859137594,disgust
0.08155769109725952,0.09744327626329788,1471.6856821835067,disgust
0.10011770576238632,0.1366460272606383,1595.0952202376075,disgust
0.0852489247918129,0.15458257147606383,1813.6208063143265,disgust
0.07727064192295074,0.06319606050531915,952.6464472808725,surprised
0.08215434849262238,0.07100856050531915,1035.1268971246764,surprised
0.07972511649131775,0.11522398603723404,1338.334694131711,surprised
0.0721699595451355,0.0807637965425532,1075.0891225783182,surprised
0.07034292072057724,0.10475710605053191,1494.3312992173169,surprised
0.0891195684671402,0.08954247007978723,1273.5087532825046,surprised
0.09690313041210175,0.09295004986702128,1193.2436958679666,surprised
0.07576429843902588,0.09669527094414894,1298.3027766373339,surprised
0.04961517080664635,0.06522190824468085,904.6612940804501,neutral
0.042027492076158524,0.0685567652925532,976.4457631674035,neutral
0.055310823023319244,0.05645362367021277,782.7309209648392,neutral
0.07097788155078888,0.07373566323138298,908.7951544542951,neutral
0.057924702763557434,0.08248836436170212,1151.0532756585435,calm
0.06872139126062393,0.10035218583776596,1216.4399314013986,calm
0.07608240097761154,0.11310983211436171,1299.2516793478158,calm
0.08604787290096283,0.11780044880319149,1389.5506023020025,calm
0.11506358534097672,0.16889336768617022,1872.295075067862,calm
0.05396454408764839,0.13202293882978725,1487.50310781152,calm
0.09127428382635117,0.1446715009973404,1704.2889687084557,calm
0.06215931847691536,0.12489611037234043,1450.5848064596369,calm
0.055139586329460144,0.09290849401595745,1328.1204057396499,happy
0.04956797510385513,0.04822556515957447,823.0691298749947,happy
0.06578239798545837,0.06885804521276596,951.2296488749361,happy
0.07476349920034409,0.10506358045212766,1297.9774161843584,happy
0.0997035875916481,0.1144032579787234,1599.6117792277084,happy
0.09019504487514496,0.08992686170212766,1353.423464153347,happy
0.0705234557390213,0.1103515625,1329.8167367829492,happy
0.051324885338544846,0.0888671875,1111.648510118132,happy
0.06265947222709656,0.10892308011968085,1204.6379276489788,sad
0.05961060896515846,0.0809559923537234,1101.1729400887937,sad
0.07585583627223969,0.11188912898936171,1154.0104945448752,sad
0.07378291338682175,0.16075361535904256,1589.875457266793,sad
0.05958329886198044,0.07012549867021277,979.483625452847,sad
0.06425518542528152,0.04971638131648936,813.3119844451028,sad
0.03881867974996567,0.07393824800531915,861.4927694367602,sad
0.04303762689232826,0.0431401678856383,662.0989591015507,sad
0.05665696784853935,0.09750561003989362,1319.050313110937,angry
0.04981206730008125,0.09382272273936171,1341.3254623848347,angry
0.09846742451190948,0.11213326961436171,1388.5542763169028,angry
0.12516669929027557,0.140869140625,1676.752061772548,angry
0.08424415439367294,0.09341755319148937,1230.1076303616915,angry
0.06592986732721329,0.0961446559175532,1298.4338033354427,angry
0.06817099452018738,0.12094311003989362,1335.994137091736,angry
0.0761244148015976,0.12057430186170212,1316.4389723147654,angry
0.04437136650085449,0.053674576130319146,875.546903727018,fearful
0.04664892703294754,0.062432471742021274,966.5704229966847,fearful
0.05857975035905838,0.05504591921542553,788.0737171096848,fearful
0.03735760599374771,0.05082800033244681,754.6608613803751,fearful
0.0746624544262886,0.07373566323138298,1052.7263000519624,fearful
0.08869655430316925,0.09149559507978723,1358.650740123857,fearful
0.04974094405770302,0.07198512300531915,1034.074513264253,fearful
0.07501103729009628,0.08069626828457446,1174.07535728151,fearful
0.06637056171894073,0.12943089261968085,1597.5095996548275,disgust
0.04011308029294014,0.13265666555851063,1661.122719580664,disgust
0.07402122020721436,0.1281011053856383,1474.9933418240114,disgust
0.04566245898604393,0.10223258809840426,1264.960507020414,disgust
0.08095690608024597,0.13844851230053193,1711.6402501885818,disgust
0.07830210030078888,0.11959773936170212,1536.845076821991,disgust
0.10316461324691772,0.15746031416223405,1800.1849497962319,disgust
0.0923827588558197,0.17538127493351063,1911.1773892786168,disgust
0.06262122094631195,0.10104824634308511,1313.91641164392,surprised
0.08717192709445953,0.09129301030585106,1207.1016986400982,surprised
0.05709601566195488,0.06270258477393617,807.8740888351489,surprised
0.07844949513673782,0.0915007895611702,1220.552110828071,surprised
0.12918241322040558,0.12200797872340426,1723.718008381574,surprised
0.1148160994052887,0.1057596409574468,1560.3170187738697,surprised
0.0533902682363987,0.09744847074468085,1247.210906105305,surprised
0.08784101158380508,0.10134433178191489,1203.296582969573,surprised
0.06696069240570068,0.06833340259308511,972.3600959679535,neutral
0.07997255027294159,0.07430186170212766,1143.5554151681895,neutral
0.05998256430029869,0.08101832613031915,1119.4190928828248,neutral
0.06086257845163345,0.0751485621675532,1102.2713585999595,neutral
0.08908622711896896,0.13128532247340424,1943.1074937727178,calm
0.11534390598535538,0.12134308510638298,1792.1412420225556,calm
0.13431304693222046,0.17639939328457446,1938.5831115376109,calm
0.09813409298658371,0.10721409574468085,1456.328477832184,calm
0.0701652467250824,0.16567278922872342,2029.251744321289,calm
0.12447477132081985,0.12483897107712766,1881.7079031040623,calm
0.1017676517367363,0.12046521775265957,1632.393493722685,calm
0.09096567332744598,0.14639606881648937,1811.5626155071488,calm
0.06921307742595673,0.0753875083111702,1159.5538161872314,happy
0.0810752585530281,0.11190990691489362,1461.348791770954,happy
0.07337041944265366,0.09205659906914894,1212.2248646004575,happy
0.04775625467300415,0.08249355884308511,1120.4451352086953,happy
0.0899677574634552,0.12444938497340426,1588.1370044383948,happy
0.09536468982696533,0.15092046210106383,1716.2328481952582,happy
0.08831385523080826,0.12316634807180851,1403.7593971654726,happy
0.10584650933742523,0.10741148603723404,1302.8629168217808,happy
0.10619451850652695,0.08225980718085106,1183.2946567519027,sad
0.09978687763214111,0.14221970578457446,1589.5910442339607,sad
0.06096605584025383,0.08010929188829788,1074.8905173725705,sad
0.08135964721441269,0.07056702958776596,1010.0043256466405,sad
0.09573835134506226,0.23021941489361702,2467.016363007041,sad
0.08041057735681534,0.24335625831117022,2428.3982781187337,sad
0.05892835184931755,0.23978245511968085,2516.9379957307815,sad
0.11327316612005234,0.23548142453457446,2600.6464531608367,sad
0.06471934914588928,0.09731860871010638,1384.5511927501586,angry
0.07555272430181503,0.13348258809840424,1746.1338504371377,angry
0.10487212240695953,0.1404068317819149,1774.517783544163,angry
0.07650317251682281,0.13191385472074468,1641.232088975609,angry
0.11243856698274612,0.13592399434840424,1639.1883938649037,angry
0.09388148784637451,0.15610455452127658,1810.8660447323257,angry
0.12882979214191437,0.17266975565159576,1970.7059268407477,angry
0.10263404250144958,0.17584358377659576,1929.4372448517254,angry
0.0848451480269432,0.08398956948138298,1318.0232103236508,fearful
0.09004507958889008,0.08360517785904255,1209.2305156085426,fearful
0.09701995551586151,0.0779276097074468,1206.076617843439,fearful
0.08898188918828964,0.09519926030585106,1270.0883746078416,fearful
0.09886384755373001,0.11056453623670212,1457.4907759812659,fearful
0.08555807173252106,0.1424586519281915,1753.5292835973223,fearful
0.10292907804250717,0.12251703789893617,1531.0192699323234,fearful
0.12335421144962311,0.11999251994680851,1473.6183926998244,fearful
0.11013641953468323,0.15489424035904256,1904.2485601781655,disgust
0.12243913859128952,0.1662857380319149,2068.5207215194278,disgust
0.14331252872943878,0.1326618600398936,1598.3076731576714,disgust
0.10263550281524658,0.16883622839095744,1965.2684454668513,disgust
0.09314797073602676,0.1584940159574468,2007.50796552514,disgust
0.08615526556968689,0.10677775930851063,1484.491545810952,disgust
0.08287225663661957,0.14303523936170212,1683.6364581609778,disgust
0.11874042451381683,0.16701296542553193,1894.826015216047,disgust
0.07554607838392258,0.06871259973404255,946.7585737675827,surprised
0.05676702782511711,0.056863987699468085,844.6577696923313,surprised
0.05160431191325188,0.07480053191489362,981.0921191789307,surprised
0.0706680566072464,0.06540371509308511,939.62145827007,surprised
0.057785920798778534,0.1241688829787234,1341.5414041080776,surprised
0.08813401311635971,0.07937167553191489,1124.5392907785438,surprised
0.056958138942718506,0.09261240857712766,1142.803301275672,surprised
0.06724508106708527,0.08340778756648937,1051.3347542438532,surprised
0.06953701376914978,0.07755880152925532,1221.6454470649085,neutral
0.07608241587877274,0.07626018118351063,1186.671925642069,neutral
0.09435407817363739,0.10320915059840426,1338.8095758812524,neutral
0.07143137603998184,0.0947785073138298,1225.8585933493148,neutral
0.05828019231557846,0.0619389960106383,922.0115953594603,calm
0.06010882556438446,0.0844259059175532,1123.9914010710468,calm
0.08152374625205994,0.1023416722074468,1301.4139074555499,calm
0.07663962244987488,0.08196372174202128,1015.6216548393268,calm
0.12000574171543121,0.1082997423537234,1742.4069005324172,calm
0.07684880495071411,0.23589698304521275,2303.913360417332,calm
0.1143840029835701,0.10833610372340426,1525.1627414341606,calm
0.1440160572528839,0.09807180851063829,1411.5878533007954,calm
0.061959557235240936,0.0724630152925532,1113.4864503990382,happy
0.08967606723308563,0.06402198304521277,978.4111110695713,happy
0.09363216161727905,0.06814120678191489,952.2142278932369,happy
0.09363216161727905,0.06814120678191489,952.2142278932369,happy
0.12728320062160492,0.10774393284574468,1727.59764315243,happy
0.1128782108426094,0.10964511303191489,1611.845366890055,happy
0.10736541450023651,0.1325423869680851,1757.2189635764003,happy
0.10930518060922623,0.12601811835106383,1576.4839787489439,happy
0.060782574117183685,0.06532060339095745,980.8093405394916,sad
0.05173815041780472,0.06378823138297872,962.9435268071119,sad
0.07716886699199677,0.07697182513297872,1015.6469362739315,sad
0.10619844496250153,0.10047165890957446,1271.7364097628345,sad
0.07645094394683838,0.14207426030585107,1691.7360623148288,sad
0.058574069291353226,0.10289228723404255,1550.2534307512074,sad
0.12020803987979889,0.13921729554521275,1746.3976357210454,sad
0.06524751335382462,0.10589989195478723,1325.5766074267322,sad
0.07772944122552872,0.09936003989361702,1516.605381920343,angry
0.08838348835706711,0.10568172373670212,1546.9199501679745,angry
0.07038111239671707,0.12749854554521275,1562.2597383569273,angry
0.09845402836799622,0.11363966921542554,1481.2134998184963,angry
0.03785891830921173,0.08526221742021277,1256.0674959238593,angry
0.0615934319794178,0.11920815325797872,1635.2579342820302,angry
0.08576684445142746,0.14512861535904256,1636.6232061298679,angry
0.08613330870866776,0.16534034242021275,1908.6798003590332,angry
0.09176544100046158,0.10721409574468085,1798.223937788072,fearful
0.0925394594669342,0.05964822972074468,1017.4811759178584,fearful
0.09417702257633209,0.06350253490691489,949.1497844054826,fearful
0.074391208589077,0.07210459607712766,1014.8507213596833,fearful
0.09163205325603485,0.08791659740691489,1246.647327104555,fearful
0.07294115424156189,0.07461872506648937,1173.5035692046174,fearful
0.07161188870668411,0.09566676363031915,1236.0358491648221,fearful
0.07318373769521713,0.09309030086436171,1206.1968121426198,fearful
0.06074041873216629,0.07888858876329788,1157.7180111308928,disgust
0.057823192328214645,0.07425511136968085,1117.015881662658,disgust
0.10304170846939087,0.084716796875,1095.515808051833,disgust
0.07640547305345535,0.10425843583776596,1301.408390407614,disgust
0.07105208188295364,0.10461685505319149,1614.3033486679174,disgust
0.04864216968417168,0.11163459940159574,1867.0186257513185,disgust
0.04776139557361603,0.13308780751329788,1657.7551724729958,disgust
0.11095038801431656,0.16584940159574468,2077.7332335806077,disgust
0.06438356637954712,0.06588160738031915,989.4048715164155,surprised
0.09541738033294678,0.07654068317819149,1133.2585990031084,surprised
0.09183062613010406,0.0826182263962766,1014.0360519997856,surprised
0.07683102041482925,0.0743641954787234,990.2480662936732,surprised
0.07355327904224396,0.08526741190159574,1322.8763042422427,surprised
0.05930137634277344,0.07523167386968085,1209.3570165562503,surprised
0.0767156332731247,0.07772502493351063,1110.0525869454584,surprised
0.07628123462200165,0.08043134973404255,1114.0654072025914,surprised
0.0755351334810257,0.06354409075797872,993.6082977286154,neutral
0.09696247428655624,0.06433884640957446,1025.8665678598816,neutral
0.09847842156887054,0.07168384308510638,1055.7280013860768,neutral
0.09352988749742508,0.06280647440159574,958.515808779302,neutral
0.10817410796880722,0.06808406748670212,1026.422158159035,calm
0.07801779359579086,0.07873794880319149,1165.749598186326,calm
0.08469507098197937,0.07742893949468085,1099.3237610220035,calm
0.1272377073764801,0.07239548703457446,1059.8628189468718,calm
0.06594400107860565,0.07057741855053191,1039.356621041458,happy
0.05215183272957802,0.06066634807180851,1044.7978859855489,happy
0.07306339591741562,0.057996384640957445,953.894681766444,happy
0.05268935114145279,0.06338306183510638,990.084480467027,happy
0.11870285868644714,0.10606092087765957,1441.0195148957007,sad
0.09858748316764832,0.07302921376329788,1147.1419219041447,sad
0.11392366141080856,0.08391165226063829,1069.1948250617345,sad
0.084322988986969,0.1148447888962766,1456.3042040857868,sad
0.07149219512939453,0.05993912067819149,996.5625605139135,angry
0.06191433593630791,0.10677256482712766,1683.5269358122403,angry
0.06423000246286392,0.07061377992021277,970.7977886846045,angry
0.09221269935369492,0.07272793384308511,1028.2229670019315,angry
0.09646600484848022,0.10599858710106383,1530.1163508213278,fearful
0.1171061098575592,0.06756981382978723,1198.5690286211789,fearful
0.0979137197136879,0.09143326130319149,1180.8466519763645,fearful
0.08867920190095901,0.09366169381648937,1229.3513734751898,fearful
0.06619603931903839,0.10057035405585106,1360.7829227735695,disgust
0.09181022644042969,0.12836082945478725,1504.2371673352015,disgust
0.10097768157720566,0.11520320811170212,1408.5936056128598,disgust
0.10575944930315018,0.09140209441489362,1171.1363337387456,disgust
0.09028101712465286,0.08577647107712766,1181.0684404264362,surprised
0.09313728660345078,0.0862803357712766,1197.1017987851144,surprised
0.09018974751234055,0.09358897107712766,1155.2769925083435,surprised
0.09706659615039825,0.06616730385638298,985.5385012599316,surprised
0.07357469201087952,0.04427775930851064,836.9935756587638,neutral
0.06237189471721649,0.040345536901595744,696.6814459460236,neutral
0.07623754441738129,0.058069107380319146,831.2053363721894,neutral
0.0695829689502716,0.05131628158244681,756.9013466453791,neutral
0.09929654002189636,0.059014502992021274,972.1023750914353,neutral
0.08841298520565033,0.08767245678191489,1265.5085428035152,neutral
0.12903425097465515,0.0771484375,1087.8800829375962,neutral
0.107285276055336,0.06801134474734043,1029.4896172993429,neutral
0.06703952699899673,0.03916638962765957,712.2340605677587,neutral
0.08583750575780869,0.04414789727393617,741.4028826901739,neutral
0.08581080287694931,0.05492644614361702,831.1094997369943,neutral
0.09222964197397232,0.0829558676861702,1132.5578843004291,neutral
